Credit -- Louise Rosset

200 	 atoms 
1  atom types
0.0      10.445520167570994  xlo xhi
0.0      10.445520167570994  ylo yhi
0.0      10.445520167570994  zlo zhi


Atoms 

     1   1              9.74700524      2.2778916100000002      5.0999333900000003
     2   1      5.8448805999999998      4.4140698900000004      9.8148371599999997
     3   1              2.46086779      8.3638029199999995      2.0747996999999998
     4   1      6.6339872299999998              1.77828488      6.8923776600000002
     5   1      1.6552845599999999      4.4177474700000001      5.1619378500000002
     6   1      5.2019099200000003      7.1181865100000001      3.2096429799999999
     7   1      5.1873189799999997      9.1448105200000001      8.6088900200000005
     8   1      4.9075612900000003      9.1651936200000002      2.6539544899999998
     9   1      6.0950717599999997      10.220087189999999     0.49192987999999999
    10   1      1.9112673600000001              0.37550074     0.77984485000000003
    11   1      6.3484530799999996      9.8171255899999998      9.3526016799999994
    12   1      3.9137761599999998      5.7624332100000002      9.3560480100000003
    13   1      4.8454521699999997      6.1865151899999997      5.2921409500000003
    14   1      3.0954868000000002      3.8112813000000001      9.3536993200000005
    15   1      8.4448670999999997      8.2300649099999994      6.6253015499999997
    16   1      7.6426936100000002             10.16410482      4.9834036199999998
    17   1      9.1154674300000007      4.0413761800000003      9.7662239300000007
    18   1      5.4676040199999996      9.9886146799999995      7.2391486499999997
    19   1      7.2045768900000002      6.3393428500000004              7.86898856
    20   1      10.065196159999999      8.2829373200000003      2.1106320099999998
    21   1      9.7375251200000008      1.6746060199999999              0.23657075
    22   1      3.0240339199999999              1.54785229      5.2691710900000004
    23   1      7.8446756100000004      3.0818126399999999      3.2679150899999998
    24   1      2.1057402500000002      4.9128351500000003      1.8112484799999999
    25   1      2.3556223100000002              7.51066784      7.7697164499999998
    26   1               0.0777307      2.5587911600000002      2.9951383300000001
    27   1              3.93585538              3.65853356      6.1637918899999997
    28   1                6.848948      7.8985810299999999      5.0555921399999999
    29   1      4.8922034500000002      1.0647450000000001      5.7149537199999996
    30   1              2.04040468      4.5257420699999997      8.2216724499999998
